Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17903695-11455252,1043.07,22 Kings Ripton Road (Regard),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17903696-11455253,1043.07,22 Kings Ripton Road (Regard),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17903701-11455258,1043.07,22 Kings Ripton Road (Regard),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17905737-11455234,1043.07,22 Kings Ripton Road (Regard),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17905741-11455227,1043.07,22 Kings Ripton Road (Regard),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17905756-11455229,1043.07,22 Kings Ripton Road (Regard),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17905785-11455233,1043.07,22 Kings Ripton Road (Regard),Care Establishment,2 - Operations - Learning Disability,LDP Hunts special needs,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jun-15,17398027-11309961,1043.79,Caretrust Cambridgeshire,Care Establishment,CSC,Community Support Service ECF,Grants to Voluntary Bodies
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jun-15,17352202-11430220,1044,Optilan (Uk) Limited,Trade Supplier,Passenger Transport,Guided Busway,Specialist equipment for service provision
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17420270-11350616,1045.2,The Manor Cheshire Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17420271-11350617,1045.2,The Manor Cheshire Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17420272-11350618,1045.2,The Manor Cheshire Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17420273-11350619,1045.2,The Manor Cheshire Home,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17427802-11353575,1045.52,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17427803-11353576,1045.52,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17427804-11353577,1045.52,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17427805-11353578,1045.52,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jun-15,17478366-11397918,1047.36,Espo,Trade Supplier,S&C,Catering - Friday Bridge Comm Primary Sc,Capital WIP - land and buildings  -  Fixtures and fittings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jun-15,16035982-11282881,1048,East Cambridgeshire District Council,Other Public Bodies,LGSS Managed,Burwell Library,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17277793-11382904,1048.24,Wicken Parish Council,Other Public Bodies,Local Infrastructure & Street Management,Network Management,Village Maintenance - Parishs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jun-15,17478330-11381213,1049.97,Tact,Trade Supplier,CSC,FCP allowances,Boarding Out Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,23-Jun-15,17763719-11433987,1049.97,Tact,Trade Supplier,CSC,FCP allowances,Boarding Out Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jun-15,17330134-11283031,1050,Sunshine Homecare Ltd,Care Establishment,LRNG,WFD - Skills for Care,Specialist equipment for service provision
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jun-15,17520328-11430290,1050,Betta Cars Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Outcounty
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17711838-11458977,1050,London Hire Ltd,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Leased Cars
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17711844-11458982,1050,London Hire Ltd,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Leased Cars
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17711846-11458984,1050,London Hire Ltd,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Leased Cars
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17711851-11458987,1050,London Hire Ltd,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Leased Cars
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17711852-11458988,1050,London Hire Ltd,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Leased Cars
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17719751-11458992,1050,London Hire Ltd,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Leased Cars
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519158-11385943,1050.54,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519159-11385944,1050.54,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519163-11385948,1050.54,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519165-11385950,1050.54,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jun-15,17405193-11309935,1051.12,Fenland Association For Community Transport Ltd (Fact),Local Clubs & Groups,S&C,Home to School Transport - Special,Home to School - Special - Special school
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jun-15,17430471-11430310,1051.56,Balfour Beatty Living Places Limited,Company,Traffic Management & Road Safety,RTPI,Capital WIP - roads  -  Construction cost
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jun-15,17430472-11430311,1051.56,Balfour Beatty Living Places Limited,Company,Traffic Management & Road Safety,RTPI,Capital WIP - roads  -  Construction cost
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17906601-11447727,1053.18,Rectory Gardens (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17906631-11447728,1053.18,Rectory Gardens (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17906635-11447729,1053.18,Rectory Gardens (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17906648-11447730,1053.18,Rectory Gardens (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jun-15,17295798-11398100,1054,City And Guilds Of London Institute,Charity,LRNG,Adults Training,Subscriptions
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,02-Jun-15,17352685-11290095,1054.8,Redacted Personal Data,Volunteer Services,CSC,CSC Children Looked After Unit 31,Parents Visiting Expenses
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jun-15,17161008-11381146,1055.26,Phoenix Software Ltd,Trade Supplier,LGSS,Universal System Licensing & Maintenance,Computer software - Computer software
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jun-15,17837457-11440236,1056,Aroma Party,Trade Supplier,Executive Director,Broadband - ERDF Funding,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jun-15,17490668-11381046,1056.3,Fenland District Council,Other Public Bodies,E&P,YOT Project,Casual hire of facilities
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17425946-11349439,1056.37,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP City Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17425948-11349428,1056.37,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP City Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17425956-11349434,1056.37,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP City Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17425958-11349436,1056.37,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP City Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jun-15,17805052-11429947,1056.76,Wizard Recruitment Ltd,Trade Supplier,S&C,Catering - Stukeley Meadows Primary; Hun,Pay - Agency Staff
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-Jun-15,17960866-11469217,1057,Redacted Personal Data,Individual,CSC,CSC Direct Payments,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jun-15,17490887-11381232,1057.41,Redacted Personal Data,Parent/Guardian,S&C,Home to School Transport - Special,Home to School - Outcounty
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,02-Jun-15,17376023-11290409,1058.58,Hereward Housing Association Limited,Care Establishment,6 - Commissioning - Quality & Transformation,ASC Transformation - Cambs ULO Project,Supporting People - Block Gross Non-Chargeable
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jun-15,16036082-11282959,1060,South Cambridgeshire District Council,Other Public Bodies,LRNG,Cambs Music Central Management,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jun-15,17405030-11398183,1060.5,Randstad Education Limited,Trade Supplier,E&P,Access & Inclusion,Pay - Supply Cover - Long-term supply
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jun-15,17491520-11473062,1060.82,Axiom Housing Association Ltd,Care Establishment,S&C,Placements - Social Care,Childrens Lodgings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17888684-11444054,1060.89,Home Farm Trust (Sheffield),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17888685-11444055,1060.89,Home Farm Trust (Sheffield),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17888686-11444056,1060.89,Home Farm Trust (Sheffield),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17888687-11444057,1060.89,Home Farm Trust (Sheffield),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-Jun-15,17960899-11469038,1061.73,Redacted Personal Data,Individual,CSC,CSC Direct Payments,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17507393-11455737,1062,Goldstar Cabs Ltd,Trade Supplier,S&C,HtS - Hartford Student Support Centre EOTAS,Home to School - Special - Special school
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-Jun-15,17815494-11469407,1062,24 X 7 Ltd,Trade Supplier,S&C,H to S Transport - Secondary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-Jun-15,17507392-11469013,1063.5,Neils Taxis,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Secondary
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17490917-11444023,1063.62,Kingcarz,Trade Supplier,S&C,H to S Transport - Secondary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jun-15,17491944-11473732,1063.9,A J Speechley Son & Partner,Partnership,LGSS Managed,County Farms,County Farms Maintenance Planned
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17517138-11383270,1064.08,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17517139-11383271,1064.08,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17517142-11383274,1064.08,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17517143-11383275,1064.08,Broad Oaks Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jun-15,17352675-11381094,1064.5,Barkers Bakery Ltd,Trade Supplier,S&C,Catering - Cook Freeze Unit (C3),Provisions - General
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17423924-11355384,1065,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17423925-11355385,1065,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17517103-11387195,1065,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-Jun-15,17759718-11422944,1065,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jun-15,17632895-11401641,1065.36,Linda Tate,Nursery,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jun-15,17830975-11440068,1065.78,Dr Rm Gant And Partners (Arbury Road Surgery),Trade Supplier,PH,SH Contraception - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-Jun-15,17719887-11410292,1065.8,The Edmund Trust,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,08-Jun-15,17461864-11370174,1065.85,Blue Arrow Limited,Trade Supplier,S&C,Catering - St Edmunds RC,Pay - Agency Staff
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,05-Jun-15,17405208-11363920,1066,Jkl Services,Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519015-11385936,1067.31,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519017-11385938,1067.31,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519019-11385940,1067.31,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519020-11385941,1067.31,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jun-15,18038300-11477063,1067.46,Playfords Ltd,Company,LRNG,ICT Service Procurement,Materials for resale
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-Jun-15,17888475-11468984,1067.7,T & T Private Hire Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Outcounty
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,14639676-11464065,1069.2,Broadbean Technology Ltd,Trade Supplier,CSC,Operations Manager (O.M.) Children's Fie,Recruitment - Advertising
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17419997-11352764,1069.84,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,East Cambs - O P Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17419999-11352766,1069.84,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,East Cambs - O P Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17420002-11352769,1069.84,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,East Cambs - O P Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17420003-11352770,1069.84,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,East Cambs - O P Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jun-15,18037718-11476194,1069.92,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17899602-11459927,1070,Cottenham Court Nursing Home,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17899604-11459928,1070,Cottenham Court Nursing Home,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17899608-11459929,1070,Cottenham Court Nursing Home,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17899611-11459930,1070,Cottenham Court Nursing Home,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17519196-11384041,1072.52,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP City Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17719750-11458991,1073.22,London Hire Ltd,Trade Supplier,1- Commissioning - Service Director,SSD Transport  -  Dept Wide,Leased Cars
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,19-Jun-15,17761237-11418597,1073.4,Thera East Anglia,Trust (Other),2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,02-Jun-15,17318798-11290443,1074,Phf Training Ltd,Trade Supplier,Supporting Businesses and Communities,SBC Overheads,Staff Training & Development
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jun-15,17330012-11398184,1074,Stennik Advertising Limited,Trade Supplier,Traffic Management & Road Safety,"Education, Training and Publicity",Design
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jun-15,17633037-11402029,1076.35,Siohbon C Brookes,Nursery,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jun-15,17186500-11381132,1077.14,Brighter Futures Foster Care,Care Establishment,S&C,Placements - Social Care,Agency Placements - Out County
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jun-15,17491844-11381098,1078,Acme Cabs,Trade Supplier,E&P,CAES - Fenland,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,02-Jun-15,17343507-11289788,1078.76,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jun-15,17634149-11401192,1078.76,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jun-15,18037857-11476271,1078.76,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17429505-11352147,1079.03,Macintyre Care,Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17429506-11352148,1079.03,Macintyre Care,Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17429507-11352149,1079.03,Macintyre Care,Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17429508-11352150,1079.03,Macintyre Care,Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,02-Jun-15,17281790-11290178,1079.24,British Gas Trading Ltd,Company,LGSS Managed,Elm Family centre,Mains Gas
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jun-15,17352203-11401328,1080,Traffic Management Solutions,Company,Traffic Management & Road Safety,Rising Bollards (On Street),Preventative Maintenance
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jun-15,17439850-11430466,1080,Dobson Uk Llp,Partnership,Major Infrastructure Delivery,Guided Bus,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-Jun-15,17660809-11410069,1080,Dart Taxis (March),Trade Supplier,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Jun-15,17687503-11406985,1080,Dart Taxis (March),Trade Supplier,S&C,Home to School Transport - Special,Home to School - Secondary
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17711853-11445221,1080,Flex Able Travel Limited,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Special - Special school
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,22-Jun-15,17795002-11430164,1080,Uk Oracle User Group,Trade Supplier,LGSS,LGSS Business Systems,Subscriptions
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jun-15,17835649-11440673,1082.9,Cathedral Medical Centre,Trade Supplier,PH,NHS Health Checks Prog - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jun-15,17300842-11398384,1083.6,Bcq Group Limited,Trade Supplier,S&C,C3 - Northants CC catering provision,Printing
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17419408-11355442,1084.96,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17419409-11355443,1084.96,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17419410-11355444,1084.96,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Jun-15,17419411-11355445,1084.96,Redacted Personal Data,Individual,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jun-15,17632857-11401525,1087.8,Karen Harwood,Nursery,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17901962-11449613,1091.43,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17901963-11449614,1091.43,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17901964-11449615,1091.43,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Jun-15,17901969-11449616,1091.43,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Jun-15,17517467-11385898,1092.67,Conquest Care Homes Peterborough,Care Establishment,2 - Operations - Learning Disability,LDP Fenland Team,Residential Independent Sector
