Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Jul-15,18638679-11590245,783.72,Redacted Personal Data,Parent/Guardian,S&C,Home to School Transport - Special,Home to School - Post 16
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Jul-15,18710304-11601108,784.92,Image@Work,Trade Supplier,S&C,Catering - Direct Overheads Area 3 (LC),Clothing / Uniform
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,16554517-11547724,785,Church Lane Day Nursery,Nursery,S&C,Procurement - TA Inclusion & Access (EARLY YEARS),Care & Ed Partner Organisations
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18885186-11674169,785.38,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18885187-11674170,785.38,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18885195-11674171,785.38,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18885221-11674172,785.38,Dimensions (Uk) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,08-Jul-15,18262290-11532966,786.3,A1 Cabco United Regency Ltd,Trade Supplier,CSC,CSC Children In Need Unit 21,Parents Visiting Expenses
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,07-Jul-15,18066192-11526848,786.36,Peterborough City Council,Other Public Bodies,2 - Operations - Learning Disability,LDP Hunts special needs,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18511752-11578552,786.47,Virgin Media Ltd,Company,Executive Director,Broadband - Super Connected cities,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18364992-11545216,786.69,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18364993-11545217,786.69,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18364995-11545219,786.69,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18364999-11545223,786.69,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18365004-11545228,786.69,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18365008-11545232,786.69,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Jul-15,18637483-11590124,787.6,Sense,Care Establishment,SMI's,High needs top-up - mainstream,SEN Funding
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363215-11547505,787.68,Gr Gibbs,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363216-11547506,787.68,Gr Gibbs,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363217-11547507,787.68,Gr Gibbs,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18363218-11547508,787.68,Gr Gibbs,Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18885551-11695169,787.68,Sense (Hampton Resource Centre),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Daycare
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18885552-11695170,787.68,Sense (Hampton Resource Centre),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Daycare
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18885553-11695171,787.68,Sense (Hampton Resource Centre),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Daycare
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18885554-11695172,787.68,Sense (Hampton Resource Centre),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Daycare
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18158858-11507849,787.82,Gracefield Nursing And Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18158861-11507850,787.82,Gracefield Nursing And Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18158863-11507851,787.82,Gracefield Nursing And Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18158864-11507852,787.82,Gracefield Nursing And Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19068843-11725807,787.82,Gracefield Nursing And Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19068854-11725808,787.82,Gracefield Nursing And Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19068859-11725809,787.82,Gracefield Nursing And Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19068862-11725810,787.82,Gracefield Nursing And Residential Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Jul-15,18260509-11557068,788.4,Vision For Education Ltd,Trade Supplier,E&P,CAES - Fenland,Pay - Agency Staff
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Jul-15,18449692-11601143,788.4,Vision For Education Ltd,Trade Supplier,E&P,CAES - Fenland,Pay - Agency Staff
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-Jul-15,18637372-11597121,788.92,Duxford Playgroup,Nursery,S&C,Procurement - TA Inclusion & Access (EARLY YEARS),Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18159814-11511283,789.19,Fryers Walk Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18159815-11511284,789.19,Fryers Walk Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18159816-11511285,789.19,Fryers Walk Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18159817-11511286,789.19,Fryers Walk Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19069462-11729645,789.19,Fryers Walk Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19069464-11729647,789.19,Fryers Walk Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19069465-11729648,789.19,Fryers Walk Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19069466-11729649,789.19,Fryers Walk Vct Ltd,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18944007-11714360,791,Redacted Personal Data,Individual,CSC,CSC Direct Payments,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,16634815-11482165,792,East Cambridgeshire District Council,Other Public Bodies,LGSS Managed,Sutton Children's Centre,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18260551-11714194,792,Camcab Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Secondary
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18260562-11714164,792,Camcab Ltd,Trade Supplier,S&C,H to S Transport - Primary,Home to School - Contract
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18264453-11714183,792,Camcab Ltd,Trade Supplier,S&C,Home to School Transport - Special,Home to School - Post 16
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jul-15,18485037-11572913,792,Xma Limited,Trade Supplier,LGSS,IT Smarter Business,Computer hardware
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,18067284-11482289,792.1,Axol Bioscience Ltd,Trade Supplier,Executive Director,Broadband - ERDF Funding,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18972981-11722664,792.7,Jenner Health Centre,Care Establishment,PH,Stop Smoking Service & Intervention - Non Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18531179-11578686,792.72,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18531180-11578687,792.72,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18531183-11578690,792.72,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,16-Jul-15,18531184-11578691,792.72,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18879112-11679664,793.3,The Hillings Limited,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18879113-11679665,793.3,The Hillings Limited,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18879114-11679666,793.3,The Hillings Limited,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18879115-11679667,793.3,The Hillings Limited,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18888179-11682833,793.35,Carewatch,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18888183-11682837,793.35,Carewatch,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18888185-11682839,793.35,Carewatch,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18888188-11682842,793.35,Carewatch,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18860701-11689035,793.75,Dalmeny House Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18860706-11689036,793.75,Dalmeny House Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18860710-11689037,793.75,Dalmeny House Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18874188-11689041,793.75,Dalmeny House Limited,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Jul-15,18187056-11520024,793.81,Espo,Trade Supplier,S&C,Catering - Direct Overheads Area 3 (LC),Light Canteen equipment
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18886595-11679988,794.19,Rectory Gardens (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18886600-11679989,794.19,Rectory Gardens (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18886603-11679990,794.19,Rectory Gardens (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18887106-11679991,794.19,Rectory Gardens (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18941571-11711603,794.22,Image@Work,Trade Supplier,S&C,Catering - Direct Overheads Area 3 (LC),Clothing / Uniform
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-Jul-15,18066242-11597322,794.26,Bluntisham Parish Council,Other Public Bodies,Local Infrastructure & Street Management,Network Management,Village Maintenance - Parishs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-Jul-15,18187058-11597180,794.4,Symmetrikit Engineering Ltd,Trade Supplier,CSC,"12 London Road,  Cambs (Residential)",Medical equipment & supplies
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18858850-11679876,795.79,7a Pembroke Close (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18858851-11679877,795.79,7a Pembroke Close (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18858852-11679878,795.79,7a Pembroke Close (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18858853-11679879,795.79,7a Pembroke Close (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894252-11679884,795.79,7a Pembroke Close (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894253-11679885,795.79,7a Pembroke Close (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894254-11679886,795.79,7a Pembroke Close (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18894255-11679887,795.79,7a Pembroke Close (Huntingdon Mencap),Care Establishment,2 - Operations - Learning Disability,LDP Huntingdonshire Team,Supported Living
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Jul-15,18415147-11556916,796,Papworth Trust#1,Trust (Other),6 - Commissioning - Quality & Transformation,ASC Transformation - Cambs ULO Project,Supporting People - Block Gross Non-Chargeable
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18897205-11664654,796.12,Bna Goldsborough Peterborough,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18897231-11664652,796.12,Bna Goldsborough Peterborough,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18159050-11510638,797.04,Congregation Of The Daughters Of The Cross Of Liege (St Elizabeths Centre),Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18159053-11510639,797.04,Congregation Of The Daughters Of The Cross Of Liege (St Elizabeths Centre),Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18159055-11510641,797.04,Congregation Of The Daughters Of The Cross Of Liege (St Elizabeths Centre),Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18159058-11510643,797.04,Congregation Of The Daughters Of The Cross Of Liege (St Elizabeths Centre),Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19064849-11726449,797.04,Congregation Of The Daughters Of The Cross Of Liege (St Elizabeths Centre),Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19064854-11726453,797.04,Congregation Of The Daughters Of The Cross Of Liege (St Elizabeths Centre),Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19064857-11726455,797.04,Congregation Of The Daughters Of The Cross Of Liege (St Elizabeths Centre),Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19064858-11726456,797.04,Congregation Of The Daughters Of The Cross Of Liege (St Elizabeths Centre),Charity,2 - Operations - Learning Disability,LDP City Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,27-Jul-15,18637422-11714219,797.5,Adt Fire And Security Plc,Company,LGSS Managed,Building Maintenance,Alarm / CCTV system
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,18067326-11482284,798,Redacted Personal Data,Individual,Executive Director,Broadband - ERDF Funding,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18889942-11695157,798.86,Sense East,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,SDS - Live Independently
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18889943-11695158,798.86,Sense East,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,SDS - Live Independently
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18889944-11695159,798.86,Sense East,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,SDS - Live Independently
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18889945-11695160,798.86,Sense East,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,SDS - Live Independently
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18162004-11515711,800,110 Telecoms Ltd,Trade Supplier,Executive Director,Broadband - Super Connected cities,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,29-Jul-15,18996332-11723328,800,Redacted Personal Data,Individual,CSC,CSC Direct Payments,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19065413-11733866,800,Redacted Personal Data,Individual,3 - Commissioning - Disabilities & Carers,Interim Carers Review Team,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,17805013-11515653,801.43,Ickleton Parish Council,Other Public Bodies,Local Infrastructure & Street Management,Network Management,Village Maintenance - Parishs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,01-Jul-15,18067286-11482272,801.6,Sempa Cic,Trade Supplier,Executive Director,Broadband - ERDF Funding,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,13-Jul-15,18208196-11553100,803.52,Hcl Social Care Limited,Trade Supplier,2 - Commissioning - Older people Pool,Older People & Mental Health Central,Pay - Agency Staff
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,15-Jul-15,16054887-11572962,804,Huntingdonshire District Council,Other Public Bodies,LGSS,Capital Receipts Expenses,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18154229-11509266,804,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18154230-11509267,804,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18154231-11509268,804,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Jul-15,18154232-11509269,804,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Jul-15,18358080-11550151,804,Ely & Soham Association For Community Transport,Trade Supplier,Passenger Transport,Concessionary Fares,Support - community transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Jul-15,18637524-11590355,804,Venue Services Ltd,Trade Supplier,Corporate Services,CREST,Staff Training & Development
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18881348-11696038,804,Askham Place Pd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18881366-11696039,804,Askham Place Pd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18881370-11696040,804,Askham Place Pd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Jul-15,18881371-11696041,804,Askham Place Pd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19069309-11731325,804,Care Uk Community Partnerships Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19069311-11731326,804,Care Uk Community Partnerships Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19069315-11731327,804,Care Uk Community Partnerships Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19069319-11731329,804,Care Uk Community Partnerships Ltd,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19071614-11726929,804,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19071615-11726930,804,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19071616-11726931,804,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,30-Jul-15,19071617-11726932,804,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Jul-15,18638704-11590212,804.95,Daisy Communications Ltd,Trade Supplier,Executive Director,Broadband - Super Connected cities,Capital WIP - other  -  Expenditure / Payments
