Body,Body Name,Date Paid,Transaction Number,Amount,Supplier Name,Supplier Type,Expense Area,Cost Centre Description,Expense Type
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19147995-11766133,730,Abbey Healthcare (Huntingdon) Ltd,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19147996-11766134,730,Abbey Healthcare (Huntingdon) Ltd,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19147997-11766135,730,Abbey Healthcare (Huntingdon) Ltd,Care Establishment,2 - Commissioning - Older people Pool,Hunts O P  Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,18619279-11915005,732,J & P Plant Ltd,Company,Winter Maintenance,Rights of Way and Access,Capital WIP - other  -  Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Aug-15,19155480-11795075,732.15,Panther Taxis Ltd,Trade Supplier,Passenger Transport,Cambridgeshire Future Transport,Support - community transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19184654-11928622,732.56,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19184655-11928623,732.56,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19184656-11928624,732.56,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19184657-11928625,732.56,Alderton House,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19232321-11962181,733.65,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19232608-11962178,733.65,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19232612-11962179,733.65,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19232613-11962180,733.65,Bramley Court,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19153204-11778414,735,Redacted Personal Data,Individual,ED,Revenue Trust Funds - Manea Ed Foundatio,Trust Funds Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19223897-11955860,735,Shaftesbury Young People,Education,S&C,Out of School Provision - Education and Settings,Agency Placements - In Cambs
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,05-Aug-15,19141516-11758553,735.75,Redacted Personal Data,Volunteer Services,S&C,Home to School Transport - Special,Social Services Transport
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19225969-11959227,736.44,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19225973-11959228,736.44,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19231412-11959230,736.44,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19231423-11959229,736.44,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19209967-11944073,737.44,Fitzroy Support,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19227483-11955978,737.67,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19227484-11955979,737.67,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19227485-11955980,737.67,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19227486-11955981,737.67,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19154768-11775673,738.01,Redacted Personal Data,Foster Parent,CSC,Link Respite Service,Boarding Out Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205498-11928749,738.08,Care Uk Community Partnerships Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205507-11928750,738.08,Care Uk Community Partnerships Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205511-11928751,738.08,Care Uk Community Partnerships Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19205514-11928752,738.08,Care Uk Community Partnerships Ltd,Care Establishment,2 - Commissioning - Older people Pool,North City Older People's Integrated Team,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19209093-11942440,738.11,Redacted Personal Data,Individual,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19164364-11791341,738.33,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19164372-11791345,738.33,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19164373-11791346,738.33,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19168298-11791349,738.33,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs - Special Needs,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19230471-11962349,738.33,Hovenden House,Care Establishment,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19230472-11962350,738.33,Hovenden House,Care Establishment,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19230473-11962351,738.33,Hovenden House,Care Establishment,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19230474-11962352,738.33,Hovenden House,Care Establishment,2 - Commissioning - Older people Pool,Wisbech Older People Integration Team,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19227232-11958553,738.9,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19227233-11958554,738.9,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19227235-11958555,738.9,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19227236-11958556,738.9,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,10-Aug-15,19153604-11771835,739.75,Ramsey Welfare Charities,Charity,2 - Commissioning - Older people Pool,CITY-OP (Non-Pool),Supporting People - Block Gross Chargeable
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,03-Aug-15,16036130-11747713,740,South Cambridgeshire District Council,Other Public Bodies,LGSS Managed,Sawston Library,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19199370-11935963,740,The Gables Specialist Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19199371-11935964,740,The Gables Specialist Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19199372-11935965,740,The Gables Specialist Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19199373-11935966,740,The Gables Specialist Nursing Home,Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Aug-15,18995906-11755757,740.14,Atg Access Ltd,Company,Traffic Management & Road Safety,IHMC and Events,Minor Accident Remedial Measures
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229656-11959170,740.79,Conquest Care Homes (Soham) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229661-11959174,740.79,Conquest Care Homes (Soham) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229664-11959177,740.79,Conquest Care Homes (Soham) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,28-Aug-15,19229667-11959168,740.79,Conquest Care Homes (Soham) Ltd,Care Establishment,2 - Operations - Learning Disability,LDP E Cambs Special Needs,Residential Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19163261-11790026,740.83,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19163262-11790019,740.83,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19163263-11790020,740.83,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19163264-11790021,740.83,Redacted Personal Data,Individual,2 - Operations - Learning Disability,LDP South Cambs Team,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19154569-11775688,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19154570-11775689,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19154571-11775690,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19154572-11775691,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19154573-11775692,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19211881-11942757,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19211882-11942758,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19211883-11942759,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19211884-11942760,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19211885-11942761,741.5,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Aug-15,19142527-11940241,741.58,Reliance High Tech Limited,Trade Supplier,Corporate Services,Support - Business Support,Health & Safety
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,04-Aug-15,19130517-11755614,742.5,Image@Work,Trade Supplier,S&C,C3 - Northants CC catering provision,Clothing / Uniform
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19155011-11776188,742.6,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19212257-11943809,742.6,Redacted Personal Data,Foster Parent,CSC,Operations Manager (O.M.) Children's Fie,Adoption Allowances
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,11-Aug-15,19156704-11775382,743.6,Stagecoach Services Ltd,Trade Supplier,Passenger Transport,Guided Busway - Ticket Machine Cash,Creditors - Other Expenditure / Payments
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19207499-11930371,743.7,Cambridge Manor Care Home (Tlc),Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19207500-11930372,743.7,Cambridge Manor Care Home (Tlc),Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19207501-11930373,743.7,Cambridge Manor Care Home (Tlc),Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19207502-11930374,743.7,Cambridge Manor Care Home (Tlc),Care Establishment,2 - Commissioning - Older people Pool,Older People Mental Health City & South,Nursing Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Aug-15,16054075-11794815,744,Fenland District Council,Other Public Bodies,Assets & Commissioning,Whittlesey HWRC,Business rates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,12-Aug-15,18699728-11780565,744,East Cambridgeshire District Council,Other Public Bodies,CSC,Safeguarding and Standards Unit (SaS),Casual hire of facilities
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,17-Aug-15,19130538-11794594,744,Playfords Ltd,Company,LRNG,ICT Service Procurement,Materials for resale
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19209945-11943471,744,Scope #1,Care Establishment,2 - Operations - Learning Disability,LDP South Cambs Team,Respite Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,25-Aug-15,19184183-11942552,744.1,Source Bioscience Uk Ltd,Trade Supplier,PH,SH STI testing & treatment - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19172056-11930319,745.56,Espo,Trade Supplier,Schools,New Cambourne Primary (adjacent to Cam VC),Capital WIP - land and buildings  -  Fixtures and fittings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19161894-11791021,745.61,Nas Services Ltd,Charity,Control Accounts,VAT - Cambs CC,Debtors - Govt depts VAT input tax
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-Aug-15,19217170-11945071,745.91,Yaxley Group Practice,Care Establishment,PH,SH Contraception - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,26-Aug-15,19217182-11945207,745.91,Drs Irwin Goodwin & Fargnoli,Care Establishment,PH,SH Contraception - Prescribed,Other Hired Contract Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19163241-11789004,746.9,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19167203-11789011,746.9,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19167230-11789009,746.9,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19167252-11789010,746.9,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19191725-11932739,747.32,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19191739-11932740,747.32,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19191744-11932741,747.32,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19191747-11932742,747.32,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,24-Aug-15,19144037-11940259,747.33,Banner T/A Supplies Team Limited,Trade Supplier,Corporate Services,Support - Business Support,General Office Expenses & Stationery
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19196812-11932751,747.6,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19196814-11932752,747.6,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19196815-11932753,747.6,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19196823-11932754,747.6,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19198118-11932743,747.6,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19198121-11932744,747.6,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19198134-11932745,747.6,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19198139-11932746,747.6,Care By Us Ltd,Care Establishment,3 - Operations - Countywide Services,Countywide PD Service,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19169521-11790607,747.95,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19169522-11790608,747.95,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19169523-11790609,747.95,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19169524-11790610,747.95,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,20-Aug-15,19182577-11803749,748.41,Redacted Personal Data,Individual,SMI's,Early Years - Funded 3s/4s,Care & Ed Childcare Settings
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19060914-11791105,749,Benwick Village Hall,Education,S&C,Education Property Strategy Manager,Rents and Leases
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19169497-11789213,749,Redacted Personal Data,Parent/Guardian,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19169499-11789214,749,Redacted Personal Data,Parent/Guardian,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19169501-11789215,749,Redacted Personal Data,Parent/Guardian,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19169505-11789216,749,Redacted Personal Data,Parent/Guardian,3 - Operations - Countywide Services,Countywide PD Service,SDS - Care and support Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19161896-11791023,749.62,Nas Services Ltd,Charity,Control Accounts,VAT - Cambs CC,Debtors - Govt depts VAT input tax
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19161897-11791024,749.62,Nas Services Ltd,Charity,Control Accounts,VAT - Cambs CC,Debtors - Govt depts VAT input tax
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19161898-11791025,749.62,Nas Services Ltd,Charity,Control Accounts,VAT - Cambs CC,Debtors - Govt depts VAT input tax
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,19161899-11791026,749.62,Nas Services Ltd,Charity,Control Accounts,VAT - Cambs CC,Debtors - Govt depts VAT input tax
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19189462-11930673,749.99,Mihomecare Ltd (Fenland Premier Care),Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19192433-11931058,749.99,Mihomecare Ltd (Fenland Premier Care),Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19192465-11931059,749.99,Mihomecare Ltd (Fenland Premier Care),Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,21-Aug-15,19192488-11931062,749.99,Mihomecare Ltd (Fenland Premier Care),Care Establishment,2 - Commissioning - Older people Pool,East Cambs - O P Team,Day and Domicillary Care Independent Sector
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,14-Aug-15,18797527-11791886,750,Bar Hill County Primary School,Education,LGSS,"CFA, Corp & ETE Finance",Casual hire of facilities
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,05-Aug-15,19075331-11758664,750,Anglian Landscape Services Ltd,Company,Winter Maintenance,Rights of Way and Access,Rights of Way - gates
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,18-Aug-15,19082349-11796672,750,Method Consulting Llp,Trade Supplier,Schools,New Cambourne Primary (adjacent to Cam VC),Capital WIP - land and buildings  -  Architects Fees
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19146578-11766686,750,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19146582-11766687,750,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19146790-11767101,750,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19146791-11767102,750,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
http://statistics.data.gov.uk/id/local-authority/12,Cambridgeshire County Council,06-Aug-15,19146792-11767103,750,Redacted Personal Data,Individual,3 - Operations - Countywide Services,Countywide PD Service,Direct Payments - Social Services
